ID,Job_Title,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_SalaryK,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Avg_Salary
580,"Data Analyst, Performance Partnership",3.6,"Beckman Coulter Diagnostics
3.6","New York, NY","Brea, CA",10000+,1935,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Abbott Laboratories, Roche, Thermo Fisher Scientific",0,0,54000,92000,73,Beckman Coulter Diagnostics,NY,86,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M,73000
582,Data Scientist,3.5,"IHS Markit
3.5","New York, NY","London, United Kingdom",10000+,2016,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Thomson Reuters, International Data Group",0,0,61000,100000,80.5,IHS Markit,NY,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,80500
583,Data Scientist,3.9,ALIN,"New York, NY","Noida, India",1001 - 5000,1913,Company - Private,Biotech & Pharmaceuticals,Information Technology,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,81000,140000,110.5,ALI,NY,108,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,sr,M,110500
585,Staff BI and Data Engineer,2.9,"Affinity Solutions
2.9","San Jose, CA","New York, NY",51 - 200,1998,Company - Private,Advertising & Marketing,Business Services,$10+ billion (USD),"Commerce Signals, Cardlytics, Yodlee",0,0,80000,148000,114,Affinity Solutions,CA,23,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,M,114000
586,Data Scientist,3.5,"e-IT Professionals Corp.
3.5","Foster City, CA","Canton, MI",51 - 200,2010,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",0,0,108000,171000,139.5,e-IT Professionals Corp.,CA,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,139500
587,Data Scientist,4.8,"TechProjects
4.8","New York, NY","North Brunswick, NJ",1001 - 5000,2011,Company - Private,IT Services,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,112000,179000,145.5,TechProjects,NY,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,145500
588,Data Scientist,4,"Biz2Credit Inc
4.0","New York, NY","New York, NY",201 - 500,2007,Company - Private,Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",0,0,63000,111000,87,Biz2Credit Inc,NY,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,87000
589,Data Scientist,4.2,"PeoplesBank
4.2","Holyoke, MA","Holyoke, MA",201 - 500,1885,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,75000,126000,100.5,PeoplesBank,MA,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,100500
590,Data Scientist Manager,3.8,"Capgemini
3.8","New York, NY","Paris, France",10000+,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,0,110000,184000,147,Capgemini,NY,54,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,data scientist,sr,M,147000
591,Data Engineer,3.7,"GNY Insurance Companies
3.7","New York, NY","New York, NY",201 - 500,1914,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",0,0,76000,145000,110.5,GNY Insurance Companies,NY,107,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,110500
594,Marketing Data Analyst,3.9,"Citadel Federal Credit Union
3.9","Exton, PA","Exton, PA",501 - 1000,1937,Nonprofit Organization,Banks & Credit Unions,Finance,$10+ billion (USD),"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36000,62000,49,Citadel Federal Credit Union,PA,84,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M,49000
595,Data Scientist,4.6,"Conch Technologies, Inc
4.6","Waltham, MA","Memphis, TN",51 - 200,2010,Company - Private,Consulting,Business Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",0,0,70000,118000,94,"Conch Technologies, Inc",MA,11,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,sr,M,94000
597,Senior Data Scientist,4.3,"Medidata Solutions
4.3","New York, NY","New York, NY",1001 - 5000,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,94000,153000,123.5,Medidata Solutions,NY,22,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,123500
599,"Principal Scientist, Hematology",3.3,"Rochester Regional Health
3.3","Rochester, NY","Rochester, NY",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,54000,115000,84.5,Rochester Regional Health,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,84500
600,Data Analyst,3.7,"CALIBRE Systems
3.7","Alexandria, VA","Alexandria, VA",501 - 1000,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50000,92000,71,CALIBRE Systems,VA,32,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M,71000
601,Software Data Engineer - College,4,"HP Inc.
4.0","Corvallis, OR","Palo Alto, CA",10000+,1939,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,49000,97000,73,HP Inc.,OR,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,73000
602,"Director - Data, Privacy and AI Governance",3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,67000,135000,101,MassMutual,MA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,director,sr,M,101000
603,Staff Machine Learning Engineer,3.9,"Tapjoy
3.9","San Francisco, CA","San Francisco, CA",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138000,224000,181,Tapjoy,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,machine learning engineer,sr,M,181000
604,Data Scientist,3.7,"Northrop Grumman
3.7","San Diego, CA","Falls Church, VA",10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,80000,139000,109.5,Northrop Grumman,CA,82,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,109500
605,Lead Data Scientist,3.7,"Visa Inc.
3.7","Bellevue, WA","Foster City, CA",10000+,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,158000,211000,184.5,Visa Inc.,WA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,184500
606,Senior Data Scientist - Algorithms,3.9,"Quartet Health
3.9","New York, NY","New York, NY",201 - 500,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,150000,180000,165,Quartet Health,NY,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,M,165000
607,Information Security Data Analyst,3.7,"Motorola Solutions
3.7","Chicago, IL","Chicago, IL",10000+,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42000,80000,61,Motorola Solutions,IL,93,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,analyst,sr,M,61000
608,Lead Data Engineer,4.1,"Credit Sesame
4.1","Mountain View, CA","Mountain View, CA",51 - 200,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190000,220000,205,Credit Sesame,CA,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,205000
609,Data Analyst,3.1,"Success Academy Charter Schools
3.1","New York, NY","New York, NY",1001 - 5000,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,42000,77000,59.5,Success Academy Charter Schools,NY,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,59500
610,Scientist Manufacturing - Kentucky BioProcessing,3.1,"Reynolds American
3.1","Owensboro, KY","Winston-Salem, NC",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,68000,139000,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,103500
613,Consultant - Analytics Consulting,3,"Infosys
3.0","Hartford, CT","Bengaluru, India",10000+,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54000,71000,62.5,Infosys,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,sr,M,62500
614,Data Analytics Project Manager,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,34000,92000,63,MassMutual,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,sr,M,63000
616,Data Analyst,3.6,"AXION Healthcare Solutions
3.6","New York, NY","New York, NY",1001 - 5000,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47000,85000,66,AXION Healthcare Solutions,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,66000
617,Data Engineer,3.5,"Alignment Healthcare
3.5","Orange, CA","Orange, CA",501 - 1000,2013,Company - Private,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,65000,124000,94.5,Alignment Healthcare,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,94500
619,Data Scientist,4.2,"ExecOnline
4.2","New York, NY","New York, NY",51 - 200,2012,Company - Private,Education Training Services,Education,$10+ billion (USD),"Harvard Business School, Coursera, edX",0,0,56000,95000,75.5,ExecOnline,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,M,75500
622,Machine Learning Engineer,4,"Mteq
4.0","Fort Belvoir, VA","Lorton, VA",501 - 1000,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62000,112000,87,Mteq,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,M,87000
623,Senior Data Scientist Oncology,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107000,173000,140,AstraZeneca,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,140000
624,Data Scientist,3.7,"Brillient
3.7","Silver Spring, MD","Reston, VA",201 - 500,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,64000,108000,86,Brillient,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,86000
625,Senior Data Scientist,4.4,"Entefy
4.4","Palo Alto, CA","Palo Alto, CA",1001 - 5000,2012,Company - Private,Internet,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,89000,144000,116.5,Entefy,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,116500
627,Senior Scientist (Neuroscience),3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109000,200000,154.5,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,154500
629,Machine Learning Engineer - Regulatory,3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 - 1000,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,61000,113000,87,Cboe Global Markets,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,sr,M,87000
630,Marketing Data Analyst,3.6,"San Manuel Casino
3.6","Highland, CA","Highland, CA",1001 - 5000,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,35000,62000,48.5,San Manuel Casino,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,sr,M,48500
631,Data Engineer,3.4,"Trace3
3.4","Houston, TX","Irvine, CA",501 - 1000,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55000,105000,80,Trace3,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,80000
632,Medical Laboratory Scientist,4,"Texas Health Huguley Hospital
4.0","Burleson, TX","Arlington, TX",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",1,0,18000,25000,44.5,Texas Health Huguley Hospital,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,21500
633,R&D Specialist/ Food Scientist,2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 - 1000,2010,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,39000,66000,52.5,Teasdale Latin Foods,IL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,52500
634,Principal Data Scientist,3.7,"Northrop Grumman
3.7","San Jose, CA","Falls Church, VA",10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,135000,211000,173,Northrop Grumman,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,173000
635,Data Engineer,3.5,"Saama Technologies Inc
3.5","Phoenix, AZ","Campbell, CA",501 - 1000,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Accenture, Deloitte, IBM",0,0,57000,80000,68.5,Saama Technologies Inc,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,68500
636,Data Scientist - Alpha Insights,4.4,"Two Sigma
4.4","New York, NY","New York, NY",1001 - 5000,2001,Company - Private,Investment Banking & Asset Management,Finance,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,129000,215000,172,Two Sigma,NY,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,172000
637,"Data Scientist, Office of Data Science",3.3,"Liberty Mutual Insurance
3.3","Boston, MA","Boston, MA",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,86000,143000,114.5,Liberty Mutual Insurance,MA,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,114500
638,"Associate Principal Scientist, Pharmacogenomics",3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63000,127000,95,AstraZeneca,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,95000
639,Data Scientist - Systems Engineering,3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50000,89000,69.5,MITRE,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,sr,M,69500
640,Data Engineer,3.2,"Guidepoint
3.2","New York, NY","New York, NY",501 - 1000,2003,Company - Private,Research & Development,Business Services,$10+ billion (USD),"Coleman Research, AlphaSights, Third Bridge",0,0,43000,86000,64.5,Guidepoint,NY,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,64500
642,"Scientist, Bacteriology",2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 - 500,2010,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,74000,149000,111.5,Cerus Corporation,CA,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,111500
643,Data Scientist,4,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 - 1000,2007,Company - Private,Consumer Product Rental,Consumer Services,$10+ billion (USD),"National Debt Relief, Freedom Financial Network",0,0,71000,124000,97.5,Strategic Financial Solutions,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,97500
644,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113000,196000,154.5,Takeda Pharmaceuticals,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,sr,M,154500
645,Senior Research Scientist-Machine Learning,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984,College / University,Colleges & Universities,Education,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,81000,167000,124,Software Engineering Institute,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,P,124000
646,Data Scientist,3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 - 500,2011,Company - Private,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Healthfirst (New York), naviHealth",0,0,69000,121000,95,"Remedy BPCI Partners, LLC.",NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,95000
647,Senior Data Scientist,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,97000,160000,128.5,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,M,128500
648,Principal Data Scientist,3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 - 1000,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Granular, Intuit, John Deere",0,0,150000,238000,194,The Climate Corporation,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,194000
651,Data Scientist,3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 - 500,2005,Company - Public,Advertising & Marketing,Business Services,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,77000,132000,104.5,Crossix Solutions,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,104500
652,Clinical Laboratory Scientist,3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",1,0,24000,39000,65,Vail Health,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,31500
653,Data Engineer - Consultant (Charlotte Based),4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 - 500,2008,Company - Private,IT Services,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,59000,112000,85.5,Clarity Insights,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,85500
654,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+,2010,Nonprofit Organization,Religious Organizations,Non-Profit,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,35000,65000,50,The Church of Jesus Christ of Latter-day Saints,UT,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,50000
655,Data Engineer,3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 - 5000,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79000,147000,113,NCSOFT,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,sr,M,113000
658,"Scientist, Immuno-Oncology",3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62000,119000,90.5,GSK,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,90500
660,Senior Data Scientist,4.3,"Factual
4.3","Los Angeles, CA","Los Angeles, CA",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),Foursquare,0,0,119000,187000,153,Factual,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,153000
661,Products Data Analyst II,3.3,"TriNet
3.3","Dublin, CA","Dublin, CA",1001 - 5000,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90000,157000,123.5,TriNet,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,sr,M,123500
662,Lead Data Analyst,3.9,"Signpost
3.9","New York, NY","New York, NY",201 - 500,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",0,0,32000,62000,47,Signpost,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,47000
663,Analytics Manager - Data Mart,3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 - 1000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,42000,86000,64,Central California Alliance for Health,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,sr,M,64000
664,Data Science Engineer - Mobile,4,"Adobe
4.0","San Jose, CA","San Jose, CA",10000+,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116000,208000,162,Adobe,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,sr,M,162000
